p	linkRatio	samplenum
121.2	1.0	19	294.7894736842105
141.4	1.0	2	319.0
156.6	1.0	4	353.25
97.7	1.0	14	233.64285714285714
118.1	1.0	13	274.38461538461536
85.7	0.9393939393939394	33	212.24242424242425
65.3	0.8194444444444444	72	160.90277777777777
44.8	0.6826923076923077	208	110.20673076923077
56.1	0.8278145695364238	151	139.87417218543047
70.3	0.9375	48	174.375
133.7	1.0	7	341.2857142857143
107.3	0.8235294117647058	17	266.52941176470586
120.6	1.0	8	295.0
151.3	1.0	5	367.8
158.4	1.0	4	369.0
120.0	1.0	4	275.25
98.3	0.9375	16	221.6875
56.7	0.8828828828828829	111	141.75675675675674
138.8	1.0	5	295.6
143.1	1.0	4	320.5
76.6	1.0	35	184.94285714285715
93.7	1.0	19	228.21052631578948
186.5	1.0	1	459.0
96.8	1.0	10	245.5
74.1	0.9090909090909091	44	180.1818181818182
75.8	0.8823529411764706	51	192.76470588235293
181.0	1.0	4	431.75
49.7	0.7922077922077922	154	123.25974025974025
205.5	1.0	1	512.0
87.3	0.9714285714285714	35	219.0
142.8	0.8333333333333334	6	358.6666666666667
117.7	0.8571428571428571	7	272.2857142857143
64.2	0.8405797101449275	69	157.8985507246377
74.2	0.851063829787234	47	191.27659574468086
89.4	0.9310344827586207	29	208.86206896551724
116.1	1.0	11	285.09090909090907
61.9	0.8631578947368421	95	146.73684210526315
106.1	1.0	17	255.8235294117647
45.6	0.7312775330396476	227	118.7488986784141
111.3	1.0	6	263.5
66.1	0.9036144578313253	83	158.0120481927711
90.4	0.9032258064516129	31	223.80645161290323
194.3	1.0	3	432.3333333333333
192.7	1.0	4	479.75
138.1	1.0	9	314.1111111111111
62.7	0.8641975308641975	81	156.92592592592592
176.4	1.0	2	375.5
92.6	0.9642857142857143	28	225.21428571428572
72.8	0.8918918918918919	74	176.35135135135135
208.5	1.0	1	517.0
39.0	0.7387096774193549	310	104.9258064516129
91.4	1.0	19	222.10526315789474
74.3	0.8780487804878049	41	173.8048780487805
16.8	0.45533391153512576	1153	52.94535993061579
94.1	0.9310344827586207	29	227.0344827586207
32.7	0.6223628691983122	474	87.73839662447257
47.5	0.7272727272727273	198	114.0
182.3	1.0	2	469.5
68.2	0.8701298701298701	77	165.11688311688312
74.9	0.9183673469387755	49	180.69387755102042
116.9	0.9090909090909091	11	273.3636363636364
82.9	0.9666666666666667	30	204.93333333333334
118.7	0.8571428571428571	7	292.2857142857143
181.2	1.0	2	423.5
162.0	1.0	1	378.0
105.9	0.9285714285714286	14	253.71428571428572
66.9	0.8493150684931506	73	171.24657534246575
131.4	1.0	10	303.4
93.1	0.9615384615384616	26	226.15384615384616
150.9	1.0	4	367.5
127.5	1.0	14	371.5
106.5	0.9090909090909091	11	256.27272727272725
92.5	0.9642857142857143	28	210.5
112.1	1.0	6	284.8333333333333
78.8	0.918918918918919	37	190.0
84.1	0.9090909090909091	33	213.12121212121212
90.3	0.8461538461538461	26	219.3846153846154
112.4	1.0	10	265.0
81.3	1.0	39	198.07692307692307
191.4	1.0	2	417.0
116.7	0.9	10	277.8
79.8	0.9512195121951219	41	194.21951219512195
67.9	0.890625	64	165.578125
45.5	0.675531914893617	188	113.12234042553192
51.0	0.8192090395480226	177	130.03389830508473
148.8	1.0	4	390.0
76.1	0.9230769230769231	52	180.09615384615384
25.9	0.5061315496098104	897	68.50167224080268
46.1	0.8103448275862069	174	118.55747126436782
110.4	1.0	18	253.94444444444446
114.5	0.9166666666666666	12	280.8333333333333
170.1	1.0	3	400.3333333333333
70.0	0.9	50	174.12
85.3	0.9354838709677419	31	205.93548387096774
125.6	1.0	10	302.7
128.6	1.0	5	295.8
113.4	0.9	10	254.3
52.1	0.8208955223880597	134	125.41044776119404
62.2	0.78125	96	157.92708333333334
88.1	0.9642857142857143	28	209.14285714285714
97.4	0.9090909090909091	11	212.1818181818182
103.9	0.9285714285714286	14	251.35714285714286
168.5	1.0	3	418.6666666666667
92.2	0.9444444444444444	18	226.66666666666666
111.8	1.0	9	311.8888888888889
131.0	1.0	6	313.1666666666667
108.3	1.0	8	252.375
134.3	1.0	7	293.0
60.5	0.826530612244898	98	145.68367346938774
129.5	1.0	5	341.8
93.5	1.0	18	222.0
42.6	0.6872586872586872	259	114.23552123552123
84.7	0.9428571428571428	35	198.0857142857143
47.7	0.8090452261306532	199	124.99497487437186
91.1	0.9545454545454546	22	199.0
122.4	1.0	11	289.90909090909093
95.7	0.8947368421052632	19	233.0
91.0	0.9090909090909091	33	212.06060606060606
123.0	0.7777777777777778	9	304.77777777777777
57.2	0.7777777777777778	99	142.0
70.9	0.9298245614035088	57	173.50877192982455
156.7	1.0	4	398.25
132.2	1.0	3	288.3333333333333
150.4	1.0	3	353.6666666666667
139.5	1.0	2	314.0
61.8	0.8941176470588236	85	157.87058823529412
103.6	0.75	12	235.16666666666666
130.9	1.0	2	310.5
107.8	1.0	10	260.8
88.6	0.92	25	202.12
102.1	1.0	16	257.6875
84.5	1.0	30	206.83333333333334
38.7	0.6481994459833795	361	98.50692520775624
72.9	0.8833333333333333	60	167.38333333333333
84.9	1.0	19	201.3684210526316
48.8	0.7437185929648241	199	125.71356783919597
135.4	1.0	7	359.42857142857144
123.8	1.0	6	310.3333333333333
82.2	1.0	35	202.57142857142858
80.5	0.9166666666666666	36	188.88888888888889
82.3	0.896551724137931	29	201.86206896551724
149.3	1.0	5	361.6
129.3	1.0	5	288.4
127.6	1.0	10	331.4
132.4	1.0	5	316.2
48.7	0.7928994082840237	169	123.2189349112426
34.5	0.66015625	512	92.8515625
111.7	0.8666666666666667	15	263.73333333333335
85.4	0.8888888888888888	36	207.97222222222223
162.6	1.0	3	353.0
82.1	0.9722222222222222	36	190.66666666666666
100.8	0.9411764705882353	17	235.2941176470588
144.9	1.0	2	322.5
117.5	1.0	13	270.38461538461536
50.2	0.8066298342541437	181	123.78453038674033
109.1	1.0	13	246.46153846153845
4.5	0.20030349013657056	659	13.97875569044006
7.0	0.37186223000583774	1713	28.815528312901343
6.5	0.4068441064638783	1315	27.19619771863118
61.0	0.8602150537634409	93	150.23655913978496
6.0	0.3880597014925373	1072	27.291977611940297
96.9	1.0	23	226.04347826086956
5.0	0.31103074141048825	553	18.244122965641953
68.8	0.85	60	165.56666666666666
117.2	1.0	12	296.6666666666667
44.2	0.7765567765567766	273	115.31868131868131
5.5	0.31835686777920413	779	23.098844672657254
35.4	0.6613995485327314	443	95.7313769751693
60.4	0.822429906542056	107	144.55140186915887
151.0	1.0	6	382.3333333333333
111.5	0.9333333333333333	15	272.93333333333334
59.7	0.8421052631578947	95	149.2842105263158
37.3	0.7045454545454546	396	98.9040404040404
52.9	0.8134328358208955	134	137.6492537313433
102.3	1.0	15	233.13333333333333
61.4	0.8	85	151.31764705882352
37.1	0.6313253012048192	415	98.71807228915662
64.4	0.8732394366197183	71	158.19718309859155
72.1	0.8679245283018868	53	181.71698113207546
66.2	0.935064935064935	77	157.4805194805195
59.1	0.900990099009901	101	151.62376237623764
80.7	0.8936170212765957	47	197.85106382978722
52.0	0.7843137254901961	153	126.69281045751634
85.5	0.9117647058823529	34	204.47058823529412
109.7	1.0	12	273.75
58.7	0.8672566371681416	113	147.8230088495575
72.2	0.9215686274509803	51	173.41176470588235
70.7	0.95	60	173.91666666666666
46.7	0.7803468208092486	173	124.75722543352602
73.1	0.8703703703703703	54	178.0
108.2	1.0	13	263.53846153846155
98.4	1.0	21	241.61904761904762
80.0	0.9285714285714286	28	200.07142857142858
50.5	0.7852760736196319	163	125.14110429447852
68.0	0.9375	64	167.640625
61.7	0.8625	80	157.275
94.5	1.0	30	224.46666666666667
83.6	0.9705882352941176	34	202.2058823529412
155.7	1.0	3	385.0
42.5	0.6954732510288066	243	112.66255144032922
63.2	0.8923076923076924	65	158.8923076923077
42.3	0.6846473029045643	241	109.30290456431536
161.8	1.0	2	414.5
40.9	0.7491408934707904	291	103.48109965635739
38.5	0.6432926829268293	328	102.3048780487805
48.0	0.7360406091370558	197	117.77664974619289
73.3	0.9206349206349206	63	170.82539682539684
23.5	0.5198511166253101	806	69.12034739454094
75.6	0.9767441860465116	43	180.48837209302326
53.2	0.746031746031746	126	130.16666666666666
42.1	0.7100371747211895	269	113.49442379182156
43.8	0.7125984251968503	254	109.11023622047244
69.3	0.9	80	175.5625
74.6	0.9333333333333333	45	179.7111111111111
81.1	0.9666666666666667	30	191.3
58.4	0.875	104	142.34615384615384
101.7	0.9444444444444444	18	233.83333333333334
107.6	0.9285714285714286	14	249.42857142857142
108.8	1.0	12	261.1666666666667
118.4	1.0	7	283.57142857142856
56.2	0.7938931297709924	131	138.65648854961833
91.6	0.9565217391304348	23	226.52173913043478
71.8	0.9354838709677419	62	172.0
71.9	0.9375	48	180.02083333333334
39.2	0.6883852691218131	353	99.56940509915015
48.1	0.75	196	118.23979591836735
72.7	0.9148936170212766	47	174.61702127659575
25.4	0.5220500595947557	839	68.02622169249106
63.3	0.7792207792207793	77	156.80519480519482
58.5	0.8411214953271028	107	147.94392523364485
61.3	0.8481012658227848	79	150.83544303797467
58.2	0.8297872340425532	94	152.32978723404256
68.3	0.9076923076923077	65	165.2153846153846
53.0	0.8409090909090909	132	134.3409090909091
70.6	0.9111111111111111	45	172.73333333333332
63.6	0.8823529411764706	85	157.54117647058823
75.3	1.0	37	194.9189189189189
41.4	0.7021276595744681	282	106.86524822695036
62.9	0.8902439024390244	82	150.390243902439
106.4	0.8823529411764706	17	247.88235294117646
113.7	0.9	10	277.7
84.6	1.0	34	206.23529411764707
48.2	0.7705882352941177	170	125.78235294117647
56.4	0.8348623853211009	109	145.47706422018348
78.6	0.9	30	196.7
79.6	0.9019607843137255	51	188.49019607843138
17.8	0.42769857433808556	982	52.216904276985744
75.7	0.8048780487804879	41	183.02439024390245
42.4	0.7285067873303167	221	104.68778280542986
202.0	1.0	1	483.0
88.9	0.896551724137931	29	205.17241379310346
107.1	1.0	11	247.45454545454547
51.3	0.8071428571428572	140	130.13571428571427
42.8	0.7105263157894737	266	111.22556390977444
64.5	0.8732394366197183	71	152.3943661971831
70.5	0.8431372549019608	51	170.52941176470588
115.2	0.8571428571428571	7	287.0
73.0	0.8813559322033898	59	179.25423728813558
88.3	0.9090909090909091	22	210.5
187.1	1.0	1	405.0
199.3	1.0	1	471.0
31.0	0.5786963434022258	629	82.72178060413354
57.8	0.7976190476190477	84	144.26190476190476
69.8	0.8285714285714286	70	170.3
93.3	0.95	20	230.35
43.4	0.7613168724279835	243	111.19341563786008
90.9	0.975609756097561	41	221.58536585365854
80.3	0.8888888888888888	36	184.22222222222223
69.0	0.8983050847457628	59	164.864406779661
121.4	0.9090909090909091	11	292.0
152.1	1.0	4	349.75
59.2	0.8541666666666666	96	149.10416666666666
91.2	0.9	20	216.7
104.9	1.0	11	255.27272727272728
89.5	0.9047619047619048	21	213.71428571428572
50.8	0.7368421052631579	152	127.61184210526316
67.3	0.9027777777777778	72	164.51388888888889
99.7	0.875	16	222.8125
84.2	0.9210526315789473	38	198.97368421052633
111.1	0.9411764705882353	17	265.29411764705884
60.8	0.79	100	147.44
60.6	0.845360824742268	97	150.16494845360825
44.7	0.7773109243697479	238	118.24789915966386
75.0	0.9333333333333333	45	181.35555555555555
75.4	0.8	40	180.85
92.9	0.9583333333333334	24	227.41666666666666
57.6	0.8921568627450981	102	146.34313725490196
58.8	0.8333333333333334	90	149.54444444444445
76.8	0.775	40	199.075
57.9	0.7723577235772358	123	145.02439024390245
46.5	0.7871287128712872	202	116.85148514851485
50.0	0.7647058823529411	170	128.57647058823528
83.2	0.90625	32	206.90625
89.8	0.9615384615384616	26	215.5
30.7	0.6202020202020202	495	85.13535353535353
77.1	0.9285714285714286	28	190.89285714285714
58.3	0.8846153846153846	104	141.75
65.0	0.8266666666666667	75	159.24
35.5	0.6493212669683258	442	94.67194570135747
79.7	0.9142857142857143	35	198.74285714285713
180.7	1.0	1	387.0
211.8	1.0	1	406.0
28.4	0.5560859188544153	838	78.4164677804296
237.9	1.0	2	519.0
204.0	1.0	1	664.0
355.8	1.0	1	722.0
232.8	1.0	2	465.5
59.6	0.8514851485148515	101	149.75247524752476
126.3	1.0	7	329.0
88.5	0.9545454545454546	22	228.36363636363637
217.7	1.0	2	555.5
199.8	1.0	1	385.0
242.7	1.0	1	470.0
70.4	0.9148936170212766	47	179.08510638297872
86.2	1.0	29	203.20689655172413
78.7	1.0	31	195.06451612903226
161.3	1.0	4	354.5
63.9	0.8666666666666667	60	156.91666666666666
173.9	1.0	2	391.0
173.5	1.0	2	445.0
191.0	1.0	1	372.0
104.3	1.0	15	242.93333333333334
148.3	1.0	4	336.25
214.9	1.0	1	413.0
172.8	1.0	1	329.0
110.2	1.0	12	247.41666666666666
132.8	1.0	7	342.0
168.3	1.0	3	433.3333333333333
201.1	1.0	1	471.0
223.1	1.0	1	432.0
81.4	0.96875	32	204.46875
223.5	1.0	1	432.0
131.5	1.0	4	284.5
174.7	1.0	2	344.5
73.6	0.8809523809523809	42	182.28571428571428
178.8	1.0	3	452.3333333333333
124.2	1.0	5	270.6
184.5	1.0	1	468.0
99.2	0.9696969696969697	33	237.4848484848485
140.0	1.0	6	368.0
170.7	1.0	1	325.0
62.0	0.8313253012048193	83	155.6265060240964
57.4	0.8189655172413793	116	144.31896551724137
134.0	1.0	3	338.6666666666667
142.4	1.0	5	315.8
197.4	1.0	2	425.0
104.1	1.0	14	247.21428571428572
89.6	1.0	24	217.45833333333334
177.7	1.0	1	511.0
121.9	1.0	8	285.5
82.0	0.9523809523809523	21	188.33333333333334
75.9	0.9038461538461539	52	177.73076923076923
187.2	1.0	2	393.5
50.4	0.7898089171974523	157	129.22292993630575
349.5	1.0	1	891.0
252.9	1.0	1	495.0
284.9	1.0	1	549.0
166.8	1.0	2	399.5
58.6	0.8035714285714286	112	150.69642857142858
199.0	1.0	1	380.0
260.1	1.0	1	528.0
117.8	1.0	9	295.0
113.5	1.0	12	269.9166666666667
203.6	1.0	3	463.0
84.3	0.9545454545454546	44	195.8409090909091
50.3	0.8273381294964028	139	133.3453237410072
62.8	0.8470588235294118	85	154.8235294117647
94.7	0.8333333333333334	18	232.94444444444446
165.6	1.0	2	455.5
142.1	1.0	5	353.2
196.9	1.0	2	444.0
156.5	1.0	3	351.3333333333333
107.0	0.9285714285714286	14	254.07142857142858
165.0	1.0	1	381.0
185.2	1.0	2	370.5
295.6	1.0	1	580.0
71.0	0.8545454545454545	55	176.4
139.4	1.0	3	299.3333333333333
103.5	0.9166666666666666	12	231.25
103.3	1.0	17	255.41176470588235
275.4	1.0	1	540.0
354.0	1.0	1	695.0
105.6	0.8181818181818182	11	246.0
34.4	0.6391304347826087	460	93.61521739130434
165.9	1.0	2	395.5
142.2	1.0	7	355.7142857142857
226.9	1.0	1	508.0
69.9	0.8813559322033898	59	176.15254237288136
94.2	0.9545454545454546	22	221.45454545454547
151.6	1.0	2	307.0
144.1	1.0	6	307.8333333333333
56.3	0.7804878048780488	123	137.5121951219512
151.5	1.0	4	347.25
77.7	0.8780487804878049	41	185.85365853658536
123.3	0.75	8	295.5
302.6	1.0	2	665.5
283.5	1.0	1	710.0
201.3	1.0	1	393.0
261.9	1.0	1	510.0
83.0	0.8333333333333334	30	207.86666666666667
71.4	0.84375	64	169.75
199.2	1.0	1	754.0
334.9	1.0	1	653.0
115.1	1.0	10	253.9
148.2	0.75	4	382.75
180.9	1.0	2	393.0
184.7	1.0	4	442.0
307.6	1.0	1	613.0
89.3	0.9354838709677419	31	214.5483870967742
152.4	1.0	3	348.3333333333333
153.0	1.0	3	349.0
231.2	1.0	1	630.0
212.7	1.0	1	406.0
116.6	1.0	12	284.5
86.9	0.8857142857142857	35	206.17142857142858
80.6	0.972972972972973	37	199.48648648648648
117.0	1.0	13	295.7692307692308
176.5	1.0	2	386.5
162.2	1.0	3	366.6666666666667
137.1	0.5	2	292.5
130.5	1.0	11	306.54545454545456
139.1	1.0	2	310.5
71.7	0.9180327868852459	61	168.63934426229508
138.5	1.0	6	317.3333333333333
96.4	0.95	20	215.25
143.9	1.0	3	329.6666666666667
94.6	0.8857142857142857	35	228.34285714285716
85.1	1.0	25	193.76
237.0	1.0	1	508.0
136.8	1.0	5	306.0
53.9	0.8333333333333334	126	139.71428571428572
68.9	0.9193548387096774	62	167.32258064516128
77.8	0.8148148148148148	27	194.59259259259258
166.3	1.0	2	436.0
86.5	0.8636363636363636	22	209.27272727272728
61.2	0.896551724137931	87	153.88505747126436
147.4	1.0	3	399.3333333333333
164.6	1.0	2	334.0
47.0	0.6984126984126984	189	117.60846560846561
77.2	0.9	50	190.02
259.5	1.0	1	500.0
116.4	1.0	9	290.3333333333333
150.7	1.0	2	392.5
169.0	1.0	1	324.0
168.9	1.0	1	512.0
167.3	1.0	2	340.0
238.4	1.0	1	520.0
209.1	1.0	1	402.0
68.7	0.8382352941176471	68	168.22058823529412
43.0	0.7511520737327189	217	108.84331797235023
63.4	0.9354838709677419	62	163.7258064516129
130.8	0.75	4	307.25
161.0	1.0	2	340.0
195.7	1.0	2	480.5
105.5	1.0	8	244.625
176.7	1.0	1	344.0
120.1	1.0	9	286.0
159.5	1.0	5	373.2
129.2	0.8571428571428571	7	311.14285714285717
171.2	1.0	3	424.6666666666667
123.9	0.9	10	339.4
107.5	1.0	9	257.55555555555554
64.8	0.8703703703703703	108	161.9814814814815
108.6	0.9230769230769231	13	302.15384615384613
137.2	1.0	3	334.6666666666667
114.1	0.8571428571428571	7	265.0
111.4	1.0	11	267.54545454545456
176.0	1.0	1	343.0
92.7	1.0	12	204.16666666666666
196.7	1.0	2	538.5
161.7	1.0	3	405.3333333333333
172.9	1.0	4	420.75
189.0	1.0	1	367.0
96.2	0.95	20	233.8
90.1	0.967741935483871	31	220.3548387096774
167.8	1.0	3	394.3333333333333
166.7	1.0	1	410.0
137.4	1.0	4	282.5
99.9	1.0	13	230.15384615384616
122.1	0.8888888888888888	9	299.55555555555554
55.9	0.8305084745762712	118	138.27966101694915
109.0	1.0	8	262.125
106.8	0.9473684210526315	19	251.52631578947367
63.5	0.8876404494382022	89	157.5056179775281
123.7	1.0	6	313.5
115.3	1.0	9	251.22222222222223
202.9	1.0	1	395.0
140.8	1.0	1	451.0
154.0	1.0	8	355.375
100.0	0.9166666666666666	12	250.83333333333334
64.3	0.8823529411764706	68	156.58823529411765
114.4	0.9166666666666666	12	265.1666666666667
199.6	1.0	3	483.3333333333333
173.0	1.0	3	378.6666666666667
160.9	1.0	2	323.5
50.6	0.7619047619047619	189	126.94179894179894
46.2	0.784037558685446	213	120.14553990610328
53.7	0.78125	128	135.6640625
134.2	1.0	4	291.75
72.0	0.8448275862068966	58	175.17241379310346
113.9	1.0	8	271.0
235.0	1.0	1	452.0
144.7	1.0	2	318.5
162.3	1.0	3	379.6666666666667
49.4	0.7784090909090909	176	126.98295454545455
115.5	1.0	7	296.2857142857143
145.2	1.0	4	372.5
38.6	0.6871657754010695	374	103.16310160427807
40.3	0.7116104868913857	267	107.36704119850187
85.0	0.9523809523809523	21	200.14285714285714
120.8	0.9166666666666666	12	295.1666666666667
149.0	1.0	3	350.3333333333333
133.1	1.0	5	314.6
165.7	1.0	3	408.3333333333333
93.8	0.9	20	242.05
110.5	1.0	19	248.21052631578948
113.1	0.9473684210526315	19	275.3157894736842
46.9	0.775	200	116.77
93.6	1.0	14	239.28571428571428
79.9	0.8787878787878788	33	198.03030303030303
64.0	0.8095238095238095	84	154.66666666666666
102.0	0.9411764705882353	17	239.88235294117646
92.0	0.9666666666666667	30	215.83333333333334
48.4	0.7771084337349398	166	122.7710843373494
66.5	0.9402985074626866	67	162.53731343283582
89.0	0.8095238095238095	21	217.61904761904762
54.2	0.8067226890756303	119	137.16806722689077
115.0	1.0	8	273.625
51.6	0.8478260869565217	138	127.94927536231884
50.7	0.7712418300653595	153	125.73856209150327
77.3	0.875	32	213.53125
179.2	1.0	3	512.3333333333334
136.7	1.0	6	303.1666666666667
49.2	0.7954545454545454	176	128.2215909090909
71.5	0.8372093023255814	43	173.06976744186048
86.1	0.9	30	214.93333333333334
132.5	1.0	5	301.2
42.9	0.7612612612612613	222	107.76576576576576
94.0	0.95	20	231.15
83.7	0.9117647058823529	34	205.02941176470588
127.9	1.0	5	301.6
112.5	0.9444444444444444	18	279.94444444444446
56.8	0.8073394495412844	109	138.71559633027522
110.1	1.0	14	274.57142857142856
63.1	0.7945205479452054	73	158.05479452054794
87.0	0.9615384615384616	26	211.5
115.9	1.0	8	280.0
129.6	1.0	5	321.8
228.7	1.0	1	437.0
242.4	1.0	1	466.0
43.6	0.7975206611570248	242	115.08677685950413
93.0	0.96	25	221.8
130.7	1.0	5	325.2
114.2	1.0	5	261.8
99.1	1.0	19	249.10526315789474
54.0	0.8273381294964028	139	141.59712230215828
97.1	0.95	20	227.25
67.2	0.8923076923076924	65	162.16923076923078
111.9	1.0	16	268.1875
129.0	1.0	6	291.0
146.2	1.0	3	367.6666666666667
78.9	0.8717948717948718	39	188.66666666666666
63.8	0.8169014084507042	71	163.28169014084506
46.8	0.7189189189189189	185	117.46486486486486
127.1	1.0	6	287.1666666666667
94.9	1.0	15	221.6
126.7	1.0	9	293.55555555555554
131.1	1.0	7	296.42857142857144
81.5	0.8709677419354839	31	207.4516129032258
100.3	1.0	11	237.0909090909091
73.9	0.9069767441860465	43	176.37209302325581
79.0	0.9433962264150944	53	187.9245283018868
79.2	0.8979591836734694	49	187.20408163265307
77.6	0.8979591836734694	49	192.14285714285714
94.8	1.0	17	219.94117647058823
134.1	1.0	4	379.0
98.0	0.9285714285714286	14	222.64285714285714
78.0	0.8444444444444444	45	186.46666666666667
65.5	0.9154929577464789	71	160.14084507042253
145.6	1.0	2	382.0
172.7	1.0	4	419.25
73.5	0.9661016949152542	59	175.28813559322035
106.7	0.9090909090909091	11	270.3636363636364
79.1	0.8888888888888888	45	185.93333333333334
74.5	0.9591836734693877	49	173.08163265306123
95.3	1.0	18	232.22222222222223
44.9	0.7222222222222222	198	114.9949494949495
310.9	1.0	1	603.0
111.0	1.0	10	248.7
129.7	1.0	3	301.3333333333333
89.9	1.0	26	210.73076923076923
66.6	0.8771929824561403	57	164.50877192982455
65.8	0.8933333333333333	75	161.42666666666668
87.4	0.9629629629629629	27	210.2962962962963
27.0	0.556732223903177	661	73.4947049924357
231.1	1.0	1	516.0
288.7	1.0	1	560.0
105.4	0.9333333333333333	15	264.26666666666665
87.1	1.0	17	210.76470588235293
79.4	0.9310344827586207	29	188.31034482758622
127.3	1.0	8	324.875
206.9	1.0	1	400.0
39.5	0.7256317689530686	277	103.1841155234657
116.8	0.9090909090909091	11	297.09090909090907
162.8	1.0	3	368.6666666666667
210.6	1.0	1	403.0
128.9	1.0	6	324.6666666666667
102.8	0.9333333333333333	15	237.66666666666666
113.2	1.0	8	252.75
87.9	0.9411764705882353	34	204.8235294117647
90.5	1.0	27	202.5185185185185
83.1	0.9047619047619048	21	191.42857142857142
103.8	0.9333333333333333	15	252.33333333333334
112.3	0.8888888888888888	18	267.3888888888889
103.0	1.0	13	234.92307692307693
86.4	1.0	24	216.25
52.3	0.8513513513513513	148	127.52027027027027
78.2	0.9090909090909091	44	187.70454545454547
91.9	1.0	20	212.45
59.4	0.8367346938775511	98	150.81632653061226
4.4	0.29205607476635514	1284	19.660436137071652
41.8	0.7322834645669292	254	106.42913385826772
37.8	0.6732394366197183	355	99.26478873239436
239.2	1.0	1	837.0
3.9	0.3113964686998395	623	17.208667736757626
170.5	1.0	2	618.0
134.8	1.0	1	455.0
3.4	0.3678571428571429	280	12.414285714285715
98.1	1.0	18	226.33333333333334
0.7	0.07692307692307693	52	1.8076923076923077
128.7	0.6	5	281.0
151.7	1.0	3	359.0
49.8	0.8011695906432749	171	129.78362573099415
89.1	0.8235294117647058	17	233.05882352941177
64.7	0.8875	80	163.6125
154.1	1.0	3	407.3333333333333
130.1	1.0	5	311.8
105.8	1.0	9	253.44444444444446
119.7	1.0	13	284.3076923076923
108.4	0.9375	16	262.125
101.2	0.9333333333333333	15	247.13333333333333
36.4	0.6243093922651933	362	98.22375690607734
120.3	1.0	8	268.875
134.6	1.0	4	293.75
138.2	1.0	3	311.0
61.6	0.8375	80	149.3125
126.8	1.0	7	279.85714285714283
78.5	0.9743589743589743	39	194.15384615384616
102.4	1.0	13	242.92307692307693
96.3	0.8823529411764706	17	220.88235294117646
131.7	1.0	6	301.3333333333333
83.5	0.9210526315789473	38	195.60526315789474
118.2	1.0	7	272.7142857142857
124.5	0.8	5	381.8
154.5	0.5	2	355.5
129.9	1.0	3	342.3333333333333
88.4	0.9310344827586207	29	212.89655172413794
98.2	1.0	21	246.38095238095238
93.9	0.9047619047619048	21	218.28571428571428
133.2	1.0	6	288.3333333333333
148.1	1.0	5	346.2
65.4	0.8850574712643678	87	160.93103448275863
145.0	0.8	5	360.0
152.3	1.0	4	359.0
97.3	0.9411764705882353	17	227.2941176470588
151.4	1.0	2	336.5
155.6	1.0	2	344.5
142.5	1.0	5	359.4
140.9	1.0	4	312.5
139.9	1.0	5	309.2
85.2	0.9743589743589743	39	207.23076923076923
95.6	0.9615384615384616	26	223.5
106.3	1.0	19	253.47368421052633
133.6	1.0	9	324.22222222222223
137.8	1.0	3	325.3333333333333
113.8	1.0	9	246.55555555555554
171.7	1.0	2	418.5
131.2	1.0	7	311.2857142857143
150.6	1.0	3	365.0
113.3	1.0	9	252.11111111111111
97.0	0.9310344827586207	29	221.20689655172413
74.7	0.9354838709677419	31	179.74193548387098
76.7	0.8974358974358975	39	178.17948717948718
80.2	0.851063829787234	47	193.46808510638297
114.7	1.0	6	271.6666666666667
137.3	1.0	5	309.4
124.8	1.0	5	283.8
116.0	1.0	9	264.55555555555554
80.1	0.8958333333333334	48	196.45833333333334
113.6	0.9	10	265.9
88.7	0.896551724137931	29	208.31034482758622
89.7	1.0	15	208.06666666666666
126.0	1.0	6	309.8333333333333
119.3	1.0	10	258.8
136.4	1.0	7	317.42857142857144
135.7	1.0	8	315.375
112.0	0.9375	16	278.6875
98.9	0.875	16	264.0
81.0	0.8727272727272727	55	191.4
97.8	0.9473684210526315	19	234.21052631578948
67.5	0.7903225806451613	62	162.5483870967742
66.0	0.8392857142857143	56	153.80357142857142
82.4	0.9259259259259259	27	203.85185185185185
87.6	0.9655172413793104	29	209.51724137931035
75.1	0.8809523809523809	42	178.6904761904762
127.0	0.875	8	313.125
130.4	1.0	9	325.22222222222223
80.8	0.9696969696969697	33	188.45454545454547
105.0	0.9090909090909091	11	243.54545454545453
77.9	0.9111111111111111	45	186.8
92.3	0.9230769230769231	13	213.0
67.6	0.8428571428571429	70	162.42857142857142
87.7	1.0	30	202.1
67.7	0.9375	80	161.2875
163.3	1.0	3	401.0
79.3	0.8974358974358975	39	187.56410256410257
164.7	1.0	3	361.3333333333333
164.3	1.0	2	375.5
116.3	1.0	12	292.9166666666667
91.3	1.0	25	208.76
97.2	1.0	13	233.84615384615384
115.8	1.0	11	295.3636363636364
1.8	0.26865671641791045	67	6.492537313432836
54.7	0.7941176470588235	102	133.7058823529412
47.8	0.8102564102564103	195	126.8
132.3	1.0	7	310.57142857142856
208.7	1.0	1	477.0
83.3	0.9722222222222222	36	201.08333333333334
110.7	1.0	12	250.58333333333334
114.8	1.0	9	262.0
135.6	0.75	4	289.75
75.5	0.9361702127659575	47	186.68085106382978
130.6	1.0	7	326.42857142857144
158.3	1.0	2	457.0
84.0	0.9047619047619048	21	202.33333333333334
123.5	1.0	7	290.14285714285717
148.4	0.75	4	322.5
116.2	1.0	7	281.2857142857143
104.6	0.8461538461538461	13	256.53846153846155
156.3	1.0	2	347.0
133.8	0.5	2	368.5
83.9	0.967741935483871	31	199.5483870967742
86.6	1.0	30	208.56666666666666
115.7	1.0	5	281.4
